(-171174666101, -575595868807)
(-678594470114, 987188999828)
(1774417639811, -709485319937)
(-779340298585, -761543282359)
(-1795194680177, 1727684827689)
(-95865904406, 1183826297878)
(726207082709, 926078194548)
(-1680091526287, 1695228555216)
(380458404004, -1510136371216)
(-1589939231307, 853899822155)
(-1219855491213, 1619161963252)
(-1582783917448, -1208171016740)
(1915230915791, -1329980769085)
(-399804083601, -36338657981)
(249665740269, -455821810591)
(-283939006599, 1938629512632)
(1109723462692, 304248612624)
(-1196969482269, 1962296639406)
(-1297913109350, -1346080021886)
(-1340110515067, -1755435828724)
(1231244897961, 130512741391)
(-305160196705, 8418602542)
(-528363648390, 1884050713108)
(586312484199, 200624926105)
(1415317081602, -1976574040567)
(305544585685, -115491275120)
(1471330184968, -1273319929616)
(1654517454921, 1412428711414)
(-1276225432329, -914632615900)
(-992721229052, -1662436157867)
(-443405397517, 1680247288868)
(-1239292396521, 1646940794242)
(161804544843, 1293370310099)
(-264920990014, 1470746273418)
(786442559877, -1431204432477)
(-797015982382, 566101157171)
(1400705179065, -30945611354)
(-475271021904, -874686277540)
(1806198824865, -1941696416748)
(960347796727, -1203116775248)
(1687974435115, -1499522500814)
(-66518766487, 1947903379848)
(-1045483692353, 1651048869430)
(1103223239389, 367141384431)
(-1794127611729, 1814844700460)
(1617782128124, 1222136485132)
(-1780682472868, 1892807242125)
(1242857405669, -1255895059659)
(1616816260021, 374026109985)
(1635391480541, -1670546608674)
(653333785965, 1173835890221)
(1960721324393, 7340371880)
(-1869059243902, 7939428840)
(735039539564, -1375155173011)
(1971254076019, 1045449850629)
(-1529243309929, 92807997609)
(758810492833, -1845411244813)
(976062766954, 1648173280461)
(-1379908188040, 902038730256)
(-507103389783, -1839419291416)
(-350371207046, -1503732862634)
(-156877090864, -1104896634409)
(-1103020367985, -1977797218598)
(-145595736599, -1158597493327)
(-967493823424, 1770307834958)
(-835839380766, 1355540293225)
(-528860145217, 1674380573743)
(-1533415199094, -1024725506680)
(-156447734338, -1914913976263)
(437549149488, 1473726987936)
(1979549526568, -1668589813732)
(-400839388234, -1979776523233)
(-1742660378520, 135346452701)
(-920965459367, -7800571541)
(1827562148479, -1257237973843)
(736417562235, -1981148107362)
(-1376077999838, 1499253849309)
(1091098381199, -535461542905)
(1539355807227, 1213303670660)
(-1190194148641, 743176571054)
(1073141437269, -111656881522)
(-1787807757728, 1674753997078)
(167541653107, -1547930446436)
(-1757484465199, 478933171289)
(-1865097167488, 1473174093915)
(-1640062083983, 467751112594)
(49900511606, -866514425202)
(1169156333702, 748401797149)
(1584935302168, 1607168653993)
(-687047377059, 223819137728)
(1774038993198, 508977005113)
(455236842748, 1087654872022)
(-1676757028558, -592472804089)
(-737458700872, -78162750559)
(519495353482, -1160217108136)
(1267135710431, -1306308977085)
(1735933790152, 1910043101161)
(-248195213642, 1792135321102)
(1436649228630, 188442312121)
(953838755870, -353307410360)
(-1308207923905, 43491308779)
(110479491207, 1978920870801)
(350432566003, 1811689105945)
(1197050656971, -947742320477)
(-1883783066236, 174525825248)
(1994011691265, 486700181053)
(-1511754524356, -721967358814)
(-338208280758, -513663041502)
(-859651447309, 832370004717)
(-832897350511, 822147919146)
(-1525814899453, 185741779520)
(-215116211821, -1571664359548)
(-516773731024, -434442428890)
(-1743545680622, -1428029733547)
(-1246607599361, 1325479438734)
(759066726783, -827866879428)
(-379696140564, -719420523612)
(351346463215, -1645440910719)
(-1108810722085, -1424862766877)
(564857427214, 320521577306)
(930399707714, 299480948587)
(-178746113185, 787002962745)
(1453099483411, -1630151046376)
(410800128939, -1687263514183)
(1196007557863, 893355072762)
(-474028841430, -1062174388913)
(-1588738182827, -468647300246)
(-809462601414, 1835524108905)
(-1956951902313, 1863051082190)
(-644036598408, 1494660750149)
(1541142641877, -1475445392737)
(471083289887, 349318231748)
(-1980791281948, -103359754053)
(1303354929038, -1329169091194)
(32763762714, 1416326253133)
(1962546006276, 1203253093117)
(1573566603870, 183266819579)
(583428899897, 1034645725957)
(-1461402425582, -1927086664749)
(-1426649184475, 1259235063814)
(-448609042376, 1017895610209)
(1501986264603, -500788311073)
(-1531364813026, 339764307516)
(342578130894, -1056576510148)
(13743939673, -1219621714796)
(-1897548490702, -1235132210830)
(-829066057146, 1146178808475)
(1298283871743, 711126791050)
(1619001515593, 785893264497)
(-56674074359, -533656546133)
(1422641017867, -1162184141223)
(-1299250573849, -930308081310)
(-1583989150265, -15507299454)
(-566856619723, 1196031688221)
(1018437036439, 56723048366)
(559990584085, 1102508865383)
(909248929133, 1957848342311)
(-667415289109, 96275412302)
(-745324355071, -1344857619987)
(-389592878103, -367877211830)
(-225511718895, 1578008032759)
(1495331473463, -1678745424400)
(1341429859490, 603397555030)
(-1306378876242, -169823548444)
(-543579381845, 1112604434893)
(347845627919, -1987074798254)
(-1963705797815, -697297870596)
(-980924502202, 671244766494)
(1070451142340, 356161349826)
(-1928524051698, -55785225500)
(1287094424631, -551578521614)
(-1111493487790, -1131402101345)
(1427884801256, -594842769371)
(1371360420051, 1347504512711)
(-264972649068, 1036270605794)
(-949647381550, -1628737493477)
(1172729179738, -937458487700)
(428367772217, 586481822432)
(1832969473372, 1642666492429)
(-1320920280028, -1313480893250)
(1253146626361, -1626384273705)
(-732983329775, 293020265566)
(58005824882, -1368317265474)
(1069736178994, -848926261381)
(643201238991, 878899786921)
(-177635691674, 738445807277)
(-562870211519, -53287934151)
(1350266840715, 1651908862041)
(-1970178040324, 17773545333)
(297750864631, 527965699976)
(-73404889593, 701990165852)
(-1779097151874, 1143791683830)
(-1327113976941, 1295589551631)
(-338111664229, 1516762547771)
(-281069767459, -1844301308128)
(1303144754862, -1370324254143)
(1789035852464, 1609278421071)
(-175771701518, 809305322867)
(-729504155382, -181485173693)
(1824753671139, 867979292670)
(-708973458028, 1142070479910)
(-1052916277619, -1423535684313)
(-836294213915, 960451952803)
(-542829379809, -157556228183)
(-163233858276, -351216995499)
(-1623277368749, -1490887797350)
(-561763055341, -463706498690)
(372245383905, -1681917564053)
(401915228089, 609405514329)
(-1390346381160, -292200372122)
(-260774403075, 576192556974)
(601398563693, -256607413678)
(-574575911047, 1866224792281)
(-960885248902, 1012674620548)
(-72117761961, 1361582797510)
(-1730132537819, -137259064546)
(1069064987270, 394891353570)
(1889771753230, 1724611154398)
(-271995860803, 540849226831)
(-50680672969, 541197252671)
(411488498175, -309492904672)
(239726610427, 924441773230)
(676690002619, -637250928881)
(-1118909440617, -1245966483838)
(834237406383, 1380950714695)
(-340792409361, -1898095346478)
(926220658386, -849493869691)
(1229958989511, 1901792685934)
(948206640266, -1759486772280)
(-1573175601324, -1030512646612)
(6209692386, 523918751176)
(833690154402, 1511382896662)
(-392761235585, -1580798392675)
(-1279886922954, 1097556124476)
(-794719152353, -149956707481)
(325958725058, 787789334522)
(1054846193853, 333193164791)
(1916752153595, -1216302272132)
(1120777490919, 1842031285092)
(1693778191240, -416374131759)
(418502057938, -669582006493)
(-1639685725088, 222429491276)
(-1112113425997, 349234023595)
(1094199820432, 232609160984)
(75681233906, 1368310480669)
(-1320100740022, 617839825945)
(-1545672424028, 520609970688)
(-1416809557581, -604350220197)
(-544960325735, -1251411982644)
(1296086041746, 456445443113)
(243046589184, 1145613487774)
(-1183437563351, -337600841354)
(-1992901389946, -1994313786709)
(1156320052283, -1928391417928)
(814999653855, -275527650463)
(545413675424, 1249380289522)
(-723471587273, 1337427264893)
(-91235497447, 1466549688643)
(1273341636527, -1022257397209)
(-789011858130, 785297517458)
(-268550354448, -557649897070)
(-396550155893, -1471895370624)
(-728563958685, 576813142959)
(221817411443, -452235541118)
(766561144800, 255223079621)
(1964317022633, 174910179063)
(1678569798110, -1144245900000)
(-1638668500162, 1052290284777)
(-1381564669938, 678721405778)
(1524459596050, -872205360100)
(-1082483551089, -1387853822164)
(18793916200, -874366296609)
(-969558000232, -48124957773)
(-195418794752, -1243336884657)
(-1720781575164, -476213293635)
(-1313043929111, -1320281437754)
(-1126390531933, -607264627982)
(1734334730838, -1003668580401)
(1888672781331, -1217636523630)
(-150666468115, -1069210756821)
(-27003105417, -1513610470345)
(406791982200, -206757814320)
(438826668031, 26068539732)
(1446199270881, 503266511583)
(-1766669047398, 722323205296)
(-114646034211, 429130740039)
(-1362461722021, 268854294571)
(-1362483941126, -229368848891)
(310753638248, -1444752680632)
(1731655973585, 359402495399)
(273753153639, 1082936012929)
(-251078457890, -1982896754139)
(-335314548877, -1746965747453)
(1659497055525, 323189475700)
(-1266783878734, 681460164193)
(-1129633327427, 1202744518560)
(-1505038456493, -1865544218349)
(-438021950052, -433732921428)
(-1395435116191, 949923645614)
(1822685121344, 1525166035678)
(-180185545000, -170091585150)
(-1410243608414, 1814278456989)
(-1706219367233, 443810036092)
(1988696829825, -916300120780)
(940011547389, 327419959135)
(-609104004684, -371843922482)
(-1278013200722, 1069279674593)
(200734686815, -1679789411275)
(-1236601934950, 1125982034603)
(-513729031586, -1761144521394)
(1408797454720, -605173813231)
(475275092518, 347634788182)
(-1269027626305, -1078765940042)
(1584221457347, 1518928536108)
(-1066226906876, 1359235598547)
(1660840037223, -1859241454386)
(1044339457035, -904109049544)
(1147679238353, -1660668729557)
(-1270521644613, -556402514375)
(-69646838376, 240926389490)
(411410186227, 1794887843350)
(1660155410532, -1968810110903)
(604737002051, 332760298891)
(-303007908416, -805457680034)
(-1430166182796, -1030440260558)
(-1609949992381, -1720666749521)
(-56062275024, 1342240926223)
(407947430010, -1619356373101)
(-1797218967520, -844451542266)
(1097162342552, -472039759177)
(1435427813011, 1759201061789)
(864410882298, -699647452452)
(1934564938980, -1560856240915)
(1754090194732, 1130872710121)
(-995825184866, 1655795311308)
(1438887217723, -4562481982)
(-1674404601628, 502050911989)
(-880434133254, 1147599838912)
(-444461880228, 1491927526658)
(504579591479, -1525945724326)
(-1116671186675, -1742288163160)
(-263985822921, 293048125807)
(171297952177, 1830313730972)
(-416247694333, -731499234336)
(179482875370, -182496837882)
(209968625829, -274741995769)
(-675774490880, 1174005547517)
(-1895573571567, -395415241610)
(-1729499462152, 116921064369)
(-607849819719, 12452562548)
(-1204284085174, 186709316008)
(628959704336, 406544575460)
(257153097083, -1332719072065)
(-1207603919292, -430899958563)
(-1910034828218, -1213072879090)
(-88957968104, -732904961783)
(681392780418, 1095013451012)
(-1818161965301, 268507995178)
(1152835270709, -1826024636527)
(137934726877, 56144321921)
(-1118699880563, 545599978998)
(919314244421, -398489982309)
(-1149209594141, -1971238936550)
(1122652470350, 1259820515378)
(-1984601678511, 1013400332560)
(-1719454007395, -1175305679978)
(-1908054331748, -1603600455084)
(595560566525, 283790155919)
(1097933376187, 1512973766434)
(736928242318, -1428753879122)
(-1386210803282, -1133990689415)
(-1278790952026, -1707866439816)
(-328222507281, -1771531577208)
(-1542947286713, 1585653512559)
(-400206152854, -967852329997)
(-1951246670723, 1181298626375)
(-766313613870, -1661176948656)
(1168222233159, 5976567841)
(-832452282743, 1869249488631)
(-1532992761174, -764099267702)
(224664656177, -1897385058317)
(335280768200, 712409527675)
(314326109132, -71247665318)
(-1023430188993, 627688394967)
(1372033406613, -915586409260)
(538693467020, 1293213066383)
(1032990161350, -1942263574361)
(1721765714153, -1067366312640)
(-167560576760, -439815334388)
(1369519686340, 211096362969)
(1746215378781, -654633855521)
(-987943062147, 1479411752332)
(1511909830662, -717194695393)
(-851340961059, -1507277379431)
(-731863720601, 1896715437898)
(-1281926988544, 1228909739153)
(1212238228234, -402253342289)
(655483317049, 1698129477713)
(1180932061040, 800466703200)
(427538438647, -825463810057)
(1775715473296, -857007286253)
(737053856016, 232980729013)
(-1196224634379, 651148896847)
(1407257085605, -773925202088)
(1660676504864, 413940872952)
(-520021294369, -1698804452513)
(1653355866215, 632762754182)
(-1022733188812, 923592432583)
(-228039122299, 1436730453690)
(-186023346556, -1026833242075)
(-586080753964, -140175134326)
(-1572155975232, 382265470321)
(-1835544990374, 116053232074)
(757565341093, 1989173214883)
(27879238490, 325285493447)
(1126912706961, -1237555635256)
(-1970450411782, -216669540277)
(-1319121939503, -554661720755)
(1005562025997, -948564388936)
(966030127910, -291501612517)
(119355527696, 247428812493)
(1661365625732, 1085534152964)
(-1782977631503, -1696203248368)
(-1671387789836, -1667527151325)
(-732050953385, -1329175635600)
(1995120575645, -1458988896103)
(-1165445959185, 1515987219321)
(-1299938839225, -1284731355789)
(-1235721754520, 1397674497850)
(-713112830568, 458985619731)
(-430825389881, -345037932749)
(-1622279936290, -474708617224)
(1311707319057, 1861203439835)
(928505525171, -893792906620)
(1011170642188, 605080551440)
(1317997121945, 1427684480967)
(-1850124458141, 153874651038)
(128362119733, -1137007582208)
(1575543741550, 1653627382071)
(-178375380623, 576676941829)
(992547889774, -1866263783723)
(-1458838812752, -1327582199224)
(247599598071, 1410978664836)
(-1698206837096, 1611391066760)
(-1728051911547, 1846640482778)
(-195073218423, 1608530256216)
(1455840370086, 1998154507506)
(-1798698139632, -501051024555)
(-1307531300246, 405005265027)
(687256494027, -421209538520)
(-330958595740, -772900528999)
(995318659525, 1245913083568)
(679100460901, -1484787068426)
(-1826385428847, -48944114410)
(-1418386851427, 1419253211863)
(-536582486266, 1323024428381)
(-527482430219, 769400052215)
(-1781582389222, -155729080413)
(-1943820832265, -1478593331767)
(1287155923667, 751362399806)
(868768837865, -426470491152)
(1897695947068, -1494866788)
(-1666856901850, 223348114799)
(1208229197587, 1249468413135)
(651319340692, 306833864670)
(-313225458270, -361248039293)
(1138901699365, 486398503505)
(844667204379, 398885476814)
(503452137856, 1908986363046)
(366013900147, -1613960300165)
(-263885017931, -970300826782)
(-1001222852398, 705457501814)
(1524569295448, -1366928365722)
(1954234022038, -260387676359)
(1039886379113, -1072219339021)
(-1379792398257, -159932187264)
(-1393728667491, -1391471386924)
(-1583612395560, 121787635804)
(-1060470112834, 1794332115338)
(-313042435346, -1892572335995)
(-347921088958, 1884849975412)
(1343594784616, 1045652792757)
(-1823532320514, -759056522013)
(-191279583385, 1312596663075)
(-378181379887, 1663124117713)
(-1271209274442, -912218487289)
(-1586585434383, -318678878254)
(1968542728282, 1540604631534)
(-858042640653, -150422597909)
(1955952045555, -1483904516396)
(-831370251389, -183202246827)
(1869719833878, -992954619903)
